"Step","00_sapg_6_6789_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h22m21s - successes/time","00_sapg_6_6789_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h22m21s - successes/time__MIN","00_sapg_6_6789_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h22m21s - successes/time__MAX","00_sapg_6_98765_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m51s - successes/time","00_sapg_6_98765_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m51s - successes/time__MIN","00_sapg_6_98765_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m51s - successes/time__MAX","00_sapg_6_2023_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m00s - successes/time","00_sapg_6_2023_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m00s - successes/time__MIN","00_sapg_6_2023_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m00s - successes/time__MAX","00_comparison_6_12345_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h18m49s - successes/time","00_comparison_6_12345_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h18m49s - successes/time__MIN","00_comparison_6_12345_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h18m49s - successes/time__MAX"
"3678","2.705078125","2.705078125","2.705078125","","","","2.8330078125","2.8330078125","2.8330078125","2.773193359375","2.773193359375","2.773193359375"
"3679","2.69775390625","2.69775390625","2.69775390625","4.30126953125","4.30126953125","4.30126953125","2.827392578125","2.827392578125","2.827392578125","2.7734375","2.7734375","2.7734375"
"3680","2.692138671875","2.692138671875","2.692138671875","4.317138671875","4.317138671875","4.317138671875","2.832275390625","2.832275390625","2.832275390625","2.768798828125","2.768798828125","2.768798828125"
"3681","2.69091796875","2.69091796875","2.69091796875","","","","2.830810546875","2.830810546875","2.830810546875","2.775146484375","2.775146484375","2.775146484375"
"3682","2.68017578125","2.68017578125","2.68017578125","","","","2.812255859375","2.812255859375","2.812255859375","2.773681640625","2.773681640625","2.773681640625"
"3683","2.686767578125","2.686767578125","2.686767578125","4.35400390625","4.35400390625","4.35400390625","2.805419921875","2.805419921875","2.805419921875","2.771728515625","2.771728515625","2.771728515625"
"3684","2.6865234375","2.6865234375","2.6865234375","4.351318359375","4.351318359375","4.351318359375","2.789306640625","2.789306640625","2.789306640625","2.780029296875","2.780029296875","2.780029296875"
"3685","2.679931640625","2.679931640625","2.679931640625","4.362548828125","4.362548828125","4.362548828125","2.775146484375","2.775146484375","2.775146484375","2.7919921875","2.7919921875","2.7919921875"
"3686","2.7021484375","2.7021484375","2.7021484375","4.3564453125","4.3564453125","4.3564453125","2.784912109375","2.784912109375","2.784912109375","2.7890625","2.7890625","2.7890625"
"3687","2.701904296875","2.701904296875","2.701904296875","4.348876953125","4.348876953125","4.348876953125","2.800048828125","2.800048828125","2.800048828125","2.7861328125","2.7861328125","2.7861328125"
"3688","2.701416015625","2.701416015625","2.701416015625","4.33984375","4.33984375","4.33984375","2.806884765625","2.806884765625","2.806884765625","2.796630859375","2.796630859375","2.796630859375"
"3689","2.702880859375","2.702880859375","2.702880859375","4.332275390625","4.332275390625","4.332275390625","2.81103515625","2.81103515625","2.81103515625","2.773193359375","2.773193359375","2.773193359375"
"3690","2.739990234375","2.739990234375","2.739990234375","4.31884765625","4.31884765625","4.31884765625","2.805419921875","2.805419921875","2.805419921875","2.77294921875","2.77294921875","2.77294921875"
"3691","2.728515625","2.728515625","2.728515625","","","","2.8046875","2.8046875","2.8046875","2.7744140625","2.7744140625","2.7744140625"
"3692","2.74609375","2.74609375","2.74609375","4.34375","4.34375","4.34375","2.8095703125","2.8095703125","2.8095703125","2.77099609375","2.77099609375","2.77099609375"
"3693","2.74951171875","2.74951171875","2.74951171875","4.328857421875","4.328857421875","4.328857421875","2.829345703125","2.829345703125","2.829345703125","2.766357421875","2.766357421875","2.766357421875"
"3694","2.736083984375","2.736083984375","2.736083984375","4.347900390625","4.347900390625","4.347900390625","2.81884765625","2.81884765625","2.81884765625","2.76220703125","2.76220703125","2.76220703125"
"3695","2.7470703125","2.7470703125","2.7470703125","","","","2.82470703125","2.82470703125","2.82470703125","2.762451171875","2.762451171875","2.762451171875"
"3696","2.752197265625","2.752197265625","2.752197265625","4.3447265625","4.3447265625","4.3447265625","2.84326171875","2.84326171875","2.84326171875","2.768798828125","2.768798828125","2.768798828125"
"3697","2.73779296875","2.73779296875","2.73779296875","","","","2.8408203125","2.8408203125","2.8408203125","2.75","2.75","2.75"
"3698","2.74755859375","2.74755859375","2.74755859375","","","","2.844482421875","2.844482421875","2.844482421875","2.7509765625","2.7509765625","2.7509765625"
"3699","2.7548828125","2.7548828125","2.7548828125","4.349365234375","4.349365234375","4.349365234375","2.8388671875","2.8388671875","2.8388671875","2.744384765625","2.744384765625","2.744384765625"
"3700","2.76220703125","2.76220703125","2.76220703125","","","","2.822021484375","2.822021484375","2.822021484375","2.7734375","2.7734375","2.7734375"
"3701","2.751708984375","2.751708984375","2.751708984375","4.366943359375","4.366943359375","4.366943359375","2.816650390625","2.816650390625","2.816650390625","2.78759765625","2.78759765625","2.78759765625"
"3702","2.7548828125","2.7548828125","2.7548828125","","","","2.830078125","2.830078125","2.830078125","2.772216796875","2.772216796875","2.772216796875"
"3703","2.73779296875","2.73779296875","2.73779296875","4.373046875","4.373046875","4.373046875","2.831298828125","2.831298828125","2.831298828125","2.763916015625","2.763916015625","2.763916015625"
"3704","2.750732421875","2.750732421875","2.750732421875","","","","2.83544921875","2.83544921875","2.83544921875","2.760986328125","2.760986328125","2.760986328125"
"3705","2.73291015625","2.73291015625","2.73291015625","4.38134765625","4.38134765625","4.38134765625","2.826416015625","2.826416015625","2.826416015625","2.740234375","2.740234375","2.740234375"
"3706","2.742919921875","2.742919921875","2.742919921875","4.38330078125","4.38330078125","4.38330078125","2.832275390625","2.832275390625","2.832275390625","2.7255859375","2.7255859375","2.7255859375"
"3707","2.729736328125","2.729736328125","2.729736328125","","","","2.843505859375","2.843505859375","2.843505859375","2.70947265625","2.70947265625","2.70947265625"
"3708","2.716552734375","2.716552734375","2.716552734375","4.394775390625","4.394775390625","4.394775390625","2.854248046875","2.854248046875","2.854248046875","2.7041015625","2.7041015625","2.7041015625"
"3709","2.7041015625","2.7041015625","2.7041015625","4.40478515625","4.40478515625","4.40478515625","2.864990234375","2.864990234375","2.864990234375","2.713134765625","2.713134765625","2.713134765625"
"3710","2.732177734375","2.732177734375","2.732177734375","4.407470703125","4.407470703125","4.407470703125","2.876953125","2.876953125","2.876953125","2.717529296875","2.717529296875","2.717529296875"
"3711","2.71826171875","2.71826171875","2.71826171875","4.396728515625","4.396728515625","4.396728515625","2.883544921875","2.883544921875","2.883544921875","2.739013671875","2.739013671875","2.739013671875"
"3712","2.700927734375","2.700927734375","2.700927734375","4.41162109375","4.41162109375","4.41162109375","2.89306640625","2.89306640625","2.89306640625","2.75439453125","2.75439453125","2.75439453125"
"3713","2.67236328125","2.67236328125","2.67236328125","","","","2.933837890625","2.933837890625","2.933837890625","2.739013671875","2.739013671875","2.739013671875"
"3714","2.69091796875","2.69091796875","2.69091796875","4.40087890625","4.40087890625","4.40087890625","2.966552734375","2.966552734375","2.966552734375","2.73583984375","2.73583984375","2.73583984375"
"3715","2.69189453125","2.69189453125","2.69189453125","","","","2.976806640625","2.976806640625","2.976806640625","2.739990234375","2.739990234375","2.739990234375"
"3716","2.675537109375","2.675537109375","2.675537109375","4.39111328125","4.39111328125","4.39111328125","2.98876953125","2.98876953125","2.98876953125","2.73486328125","2.73486328125","2.73486328125"
"3717","2.681640625","2.681640625","2.681640625","4.355712890625","4.355712890625","4.355712890625","2.992919921875","2.992919921875","2.992919921875","2.708740234375","2.708740234375","2.708740234375"
"3718","2.694580078125","2.694580078125","2.694580078125","4.34814453125","4.34814453125","4.34814453125","2.988525390625","2.988525390625","2.988525390625","2.702880859375","2.702880859375","2.702880859375"
"3719","2.697265625","2.697265625","2.697265625","4.37646484375","4.37646484375","4.37646484375","3.033447265625","3.033447265625","3.033447265625","2.6826171875","2.6826171875","2.6826171875"
"3720","2.688720703125","2.688720703125","2.688720703125","4.37744140625","4.37744140625","4.37744140625","3.049560546875","3.049560546875","3.049560546875","2.69482421875","2.69482421875","2.69482421875"
"3721","2.6875","2.6875","2.6875","","","","3.038330078125","3.038330078125","3.038330078125","2.663330078125","2.663330078125","2.663330078125"
"3722","2.7060546875","2.7060546875","2.7060546875","","","","3.04443359375","3.04443359375","3.04443359375","2.63330078125","2.63330078125","2.63330078125"
"3723","2.6923828125","2.6923828125","2.6923828125","4.42578125","4.42578125","4.42578125","3.05078125","3.05078125","3.05078125","2.633544921875","2.633544921875","2.633544921875"
"3724","2.69482421875","2.69482421875","2.69482421875","4.4228515625","4.4228515625","4.4228515625","3.01025390625","3.01025390625","3.01025390625","2.6337890625","2.6337890625","2.6337890625"
"3725","2.700927734375","2.700927734375","2.700927734375","","","","2.989501953125","2.989501953125","2.989501953125","2.648681640625","2.648681640625","2.648681640625"
"3726","2.719482421875","2.719482421875","2.719482421875","4.44140625","4.44140625","4.44140625","2.962158203125","2.962158203125","2.962158203125","2.663818359375","2.663818359375","2.663818359375"
"3727","2.70068359375","2.70068359375","2.70068359375","","","","2.968017578125","2.968017578125","2.968017578125","2.654541015625","2.654541015625","2.654541015625"
"3728","2.701171875","2.701171875","2.701171875","","","","2.955322265625","2.955322265625","2.955322265625","2.656005859375","2.656005859375","2.656005859375"
"3729","2.68701171875","2.68701171875","2.68701171875","","","","2.9423828125","2.9423828125","2.9423828125","2.650634765625","2.650634765625","2.650634765625"
"3730","2.6767578125","2.6767578125","2.6767578125","4.497314453125","4.497314453125","4.497314453125","2.964599609375","2.964599609375","2.964599609375","2.673583984375","2.673583984375","2.673583984375"
"3731","2.674560546875","2.674560546875","2.674560546875","4.494873046875","4.494873046875","4.494873046875","2.959228515625","2.959228515625","2.959228515625","2.678955078125","2.678955078125","2.678955078125"
"3732","2.694091796875","2.694091796875","2.694091796875","4.520751953125","4.520751953125","4.520751953125","2.9326171875","2.9326171875","2.9326171875","2.674560546875","2.674560546875","2.674560546875"
"3733","2.6982421875","2.6982421875","2.6982421875","4.51611328125","4.51611328125","4.51611328125","2.91259765625","2.91259765625","2.91259765625","2.69873046875","2.69873046875","2.69873046875"
"3734","2.681640625","2.681640625","2.681640625","4.5126953125","4.5126953125","4.5126953125","2.90087890625","2.90087890625","2.90087890625","2.69775390625","2.69775390625","2.69775390625"
"3735","2.67041015625","2.67041015625","2.67041015625","4.563232421875","4.563232421875","4.563232421875","2.90087890625","2.90087890625","2.90087890625","2.7080078125","2.7080078125","2.7080078125"
"3736","2.662841796875","2.662841796875","2.662841796875","4.55810546875","4.55810546875","4.55810546875","2.910888671875","2.910888671875","2.910888671875","2.709228515625","2.709228515625","2.709228515625"
"3737","2.6845703125","2.6845703125","2.6845703125","","","","2.922119140625","2.922119140625","2.922119140625","2.7138671875","2.7138671875","2.7138671875"
"3738","2.697265625","2.697265625","2.697265625","4.5478515625","4.5478515625","4.5478515625","2.93408203125","2.93408203125","2.93408203125","2.709228515625","2.709228515625","2.709228515625"
"3739","2.70654296875","2.70654296875","2.70654296875","4.542724609375","4.542724609375","4.542724609375","2.966796875","2.966796875","2.966796875","2.703369140625","2.703369140625","2.703369140625"
"3740","2.702392578125","2.702392578125","2.702392578125","","","","2.943115234375","2.943115234375","2.943115234375","2.712890625","2.712890625","2.712890625"
"3741","2.713134765625","2.713134765625","2.713134765625","","","","2.957763671875","2.957763671875","2.957763671875","2.709228515625","2.709228515625","2.709228515625"
"3742","2.69580078125","2.69580078125","2.69580078125","4.538818359375","4.538818359375","4.538818359375","2.953125","2.953125","2.953125","2.7099609375","2.7099609375","2.7099609375"
"3743","2.680908203125","2.680908203125","2.680908203125","4.527099609375","4.527099609375","4.527099609375","2.95849609375","2.95849609375","2.95849609375","2.720703125","2.720703125","2.720703125"
"3744","2.674560546875","2.674560546875","2.674560546875","4.546142578125","4.546142578125","4.546142578125","2.947509765625","2.947509765625","2.947509765625","2.730712890625","2.730712890625","2.730712890625"
"3745","2.69140625","2.69140625","2.69140625","","","","2.9306640625","2.9306640625","2.9306640625","2.716064453125","2.716064453125","2.716064453125"
"3746","2.666259765625","2.666259765625","2.666259765625","4.539306640625","4.539306640625","4.539306640625","2.921875","2.921875","2.921875","2.71337890625","2.71337890625","2.71337890625"
"3747","2.67138671875","2.67138671875","2.67138671875","4.576904296875","4.576904296875","4.576904296875","2.923583984375","2.923583984375","2.923583984375","2.70751953125","2.70751953125","2.70751953125"
"3748","2.6650390625","2.6650390625","2.6650390625","","","","2.937744140625","2.937744140625","2.937744140625","2.711181640625","2.711181640625","2.711181640625"
"3749","2.673583984375","2.673583984375","2.673583984375","4.591064453125","4.591064453125","4.591064453125","2.96533203125","2.96533203125","2.96533203125","2.724365234375","2.724365234375","2.724365234375"
"3750","2.67919921875","2.67919921875","2.67919921875","4.632080078125","4.632080078125","4.632080078125","2.966796875","2.966796875","2.966796875","2.73046875","2.73046875","2.73046875"
"3751","2.68017578125","2.68017578125","2.68017578125","4.62109375","4.62109375","4.62109375","2.987548828125","2.987548828125","2.987548828125","2.73828125","2.73828125","2.73828125"
"3752","2.674560546875","2.674560546875","2.674560546875","4.60009765625","4.60009765625","4.60009765625","2.984619140625","2.984619140625","2.984619140625","2.76025390625","2.76025390625","2.76025390625"
"3753","2.67919921875","2.67919921875","2.67919921875","4.58349609375","4.58349609375","4.58349609375","2.9814453125","2.9814453125","2.9814453125","2.75439453125","2.75439453125","2.75439453125"
"3754","2.70751953125","2.70751953125","2.70751953125","4.588134765625","4.588134765625","4.588134765625","2.977783203125","2.977783203125","2.977783203125","2.78076171875","2.78076171875","2.78076171875"
"3755","2.721923828125","2.721923828125","2.721923828125","","","","3.00244140625","3.00244140625","3.00244140625","2.796630859375","2.796630859375","2.796630859375"
